step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
42,CASH_OUT,148565.44,C2034281628,174699.24,26133.8,C795981196,989291.71,1137857.15,0
37,PAYMENT,3864.12,C386549190,0,0,M319785232,0,0,0
19,CASH_OUT,100883.8,C375380046,90826,0,C1534142349,0,100883.8,0
9,PAYMENT,3326.12,C1591821227,76474.69,73148.57,M490347577,0,0,0
94,CASH_IN,127092.99,C161229026,583114.58,710207.57,C49191134,7410561.93,7283468.94,0
47,PAYMENT,4171.78,C107456374,0,0,M1036992751,0,0,0
41,CASH_IN,210118.36,C2033718904,5028510.59,5238628.95,C1128333687,490311.27,485052.12,0
19,PAYMENT,4951.41,C1568604707,22771,17819.59,M1143450757,0,0,0
37,CASH_IN,97295.8,C1279386088,100582,197877.8,C1554429964,929689.4,832393.6,0
43,CASH_OUT,55786.89,C22512043,31927,0,C1697751623,146947.81,391896.75,0
37,CASH_IN,8855.65,C1517349884,362233.08,371088.73,C795826287,378758.24,369902.59,0
43,CASH_OUT,124314.31,C612247178,0,0,C860589720,577588.69,701903,0
15,PAYMENT,10403.26,C677040747,58182.87,47779.61,M1182508956,0,0,0
33,CASH_OUT,143195.59,C716799174,0,0,C883826753,827502.72,970698.31,0
47,PAYMENT,5746.16,C2140662550,51331,45584.84,M496522274,0,0,0
33,CASH_IN,308241.89,C63529999,136557,444798.89,C1212890698,311508.58,3266.69,0
15,PAYMENT,1501.13,C504617947,319,0,M342959930,0,0,0
9,PAYMENT,18574.39,C475476401,0,0,M1982978000,0,0,0
16,CASH_IN,232335.42,C1872934590,13078,245413.42,C2112620794,88949.97,0,0
16,PAYMENT,6461.28,C499291348,0,0,M700366451,0,0,0
21,PAYMENT,4543.69,C1047902727,97663.79,93120.1,M817827358,0,0,0
41,CASH_IN,55316.12,C1914443424,61314,116630.12,C1140300561,0,0,0
6,CASH_OUT,178391.81,C1369116416,0,0,C481402298,785611.52,2274476.83,0
17,PAYMENT,6078.15,C1939523763,0,0,M1295047937,0,0,0
34,CASH_OUT,245562.36,C41697148,164,0,C1155025884,172711.14,418273.5,0
18,CASH_OUT,7823.17,C203087170,14549,6725.83,C1384618790,0,7823.17,0
38,CASH_IN,279388.67,C1766833947,1262798.42,1542187.09,C676914168,2039158.93,1759770.26,0
14,PAYMENT,84.05,C1438697445,2085,2000.95,M1372602963,0,0,0
13,CASH_OUT,184540.53,C1264082766,74730,0,C1359628254,391608.69,576149.22,0
21,PAYMENT,14549.43,C1636693472,80851,66301.57,M228872330,0,0,0
37,CASH_OUT,240797.87,C1744968163,0,0,C649264577,263407.6,504205.47,0
36,PAYMENT,1423.22,C738210510,0,0,M558323519,0,0,0
38,TRANSFER,128122.02,C1177905841,10999,0,C197927872,32587.79,160709.81,0
33,PAYMENT,5274.27,C1962644832,16151,10876.73,M364282645,0,0,0
13,PAYMENT,34764.28,C500806010,54036,19271.72,M1669218825,0,0,0
18,CASH_OUT,23781.8,C763633531,0,0,C500260601,43678.9,218333.13,0
34,PAYMENT,18627.5,C553709707,39329.62,20702.12,M763752948,0,0,0
20,CASH_OUT,291740.27,C1490269360,0,0,C727137885,1426415.83,2000296.1,0
19,CASH_IN,105367.15,C253506979,2518889.21,2624256.37,C542451019,10000000,9909975.15,0
35,PAYMENT,7638.33,C826404099,50826,43187.67,M168224803,0,0,0
35,PAYMENT,4606.66,C903145443,13926.34,9319.69,M2146666659,0,0,0
12,PAYMENT,20355.65,C1199681582,282630.14,262274.49,M1270529430,0,0,0
14,CASH_OUT,322539.19,C1419178322,0,0,C208704707,963757.97,1388927.84,0
12,PAYMENT,42875.77,C1531599607,182,0,M440243492,0,0,0
20,CASH_OUT,300606.36,C1080021947,964,0,C1743186088,1788458.97,2028948.69,0
8,TRANSFER,1392377.32,C1171546449,0,0,C1262822392,21400000,22600000,0
12,CASH_OUT,49356.37,C112266352,10780,0,C1695256733,1247454.8,1296811.17,0
14,CASH_OUT,278661.61,C1300833001,22221,0,C948700340,627842.99,1061504.89,0
14,CASH_OUT,252492.68,C1945136681,0,0,C977013978,1866233.04,2487825.83,0
38,CASH_OUT,73483.31,C1556446542,38051,0,C2123604590,0,73483.31,0
40,PAYMENT,6583.46,C686175072,0,0,M668358045,0,0,0
11,PAYMENT,20336.69,C850412754,185886.58,165549.89,M1408026512,0,0,0
44,CASH_OUT,29943.56,C405301130,429,0,C1691610698,872544.73,902488.29,0
12,CASH_OUT,25787.33,C1096259788,62278,36490.67,C1424731356,4741109.81,4766897.14,0
13,DEBIT,3245.56,C1584443467,370,0,C1893940428,1086637.98,1199424.2,0
8,PAYMENT,11033,C1749333551,506,0,M1565833580,0,0,0
38,PAYMENT,33402.29,C156187172,0,0,M1537654725,0,0,0
43,CASH_IN,148356.42,C1648404525,2097502.99,2245859.41,C721280017,599162.83,450806.41,0
16,DEBIT,2724.87,C1985282923,10234,7509.13,C147116634,16514,19238.87,0
18,PAYMENT,4900.14,C1790198869,132575,127674.86,M367969534,0,0,0
44,CASH_IN,335608.87,C183882397,4668352.72,5003961.58,C421974391,700703.33,365094.47,0
38,CASH_OUT,4519.12,C1155257741,78368.46,73849.35,C2012495678,2695332.18,2699851.3,0
20,CASH_IN,186873.83,C5100492,31477,218350.83,C982791702,137879.89,0,0
10,PAYMENT,8801.69,C1348878469,198502.54,189700.85,M1665523961,0,0,0
43,CASH_IN,120079.21,C1423072012,3880657.54,4000736.76,C886068452,1040447.92,920368.7,0
94,TRANSFER,92108.41,C911389768,0,0,C1413558214,569108.14,661216.55,0
16,CASH_OUT,208611.72,C494130232,0,0,C1394404969,240338.1,1344377.33,0
34,CASH_OUT,246710.38,C2105469490,104955.21,0,C2056783643,658961.01,1238296.81,0
19,CASH_IN,78163.04,C433778787,100518,178681.04,C612256685,523,0,0
11,CASH_OUT,123137.19,C743662287,7264,0,C815365999,26308,0,0
47,CASH_IN,87457.78,C613291133,10100000,10200000,C1425456223,180265.93,92808.15,0
17,CASH_IN,190473.2,C1160204980,1553107.32,1743580.52,C168356446,3278699.67,3258826.71,0
15,CASH_IN,95119.26,C726849585,50918,146037.26,C254871157,3756377.53,3980003.13,0
35,PAYMENT,3150.14,C1033405332,68808,65657.86,M1439475982,0,0,0
19,PAYMENT,6641.13,C288080218,50101,43459.87,M1018365346,0,0,0
15,CASH_OUT,433969.03,C1102996571,0,0,C75127288,5475940.54,5680097.52,0
19,CASH_IN,78634.42,C407631225,81236,159870.42,C2140172891,2515122.12,2436487.7,0
14,CASH_OUT,49066.63,C588743240,981850.59,932783.96,C1628692256,189994.52,364264.14,0
44,CASH_OUT,128516.11,C1313413073,0,0,C745390898,1031280.72,1159796.83,0
37,PAYMENT,36451.34,C523956558,99262,62810.66,M1606701336,0,0,0
12,CASH_OUT,70543.87,C1068446922,0,0,C1696114576,483553.31,1413283.01,0
48,PAYMENT,8651.15,C333632199,82165.67,73514.52,M876052800,0,0,0
13,CASH_OUT,240164.53,C1878313874,20966,0,C382648630,0,240164.53,0
40,PAYMENT,20499.44,C405645677,0,0,M1202009802,0,0,0
16,PAYMENT,3520.12,C1796334138,53899.59,50379.47,M1894582018,0,0,0
45,TRANSFER,288729.26,C1704797727,45705,0,C1558349941,0,288729.26,0
19,CASH_OUT,138282.65,C1394485115,281,0,C420496205,924786.15,1063068.8,0
10,CASH_OUT,247832.12,C354301584,0,0,C773898763,2266191.2,2514023.32,0
41,CASH_OUT,254398,C1407637637,0,0,C931482420,9419735.12,9674133.13,0
44,TRANSFER,413208.57,C550078640,0,0,C612216079,1003489.42,1416697.99,0
18,CASH_IN,22458.2,C1000176700,1239983.12,1262441.32,C2066951623,269168.44,246710.24,0
17,PAYMENT,4635.78,C142765146,520,0,M1546665709,0,0,0
42,CASH_IN,13912.92,C814491612,92250,106162.92,C2126136072,0,0,0
23,PAYMENT,3048.95,C1452696168,0,0,M1357633764,0,0,0
9,TRANSFER,2890328.27,C318682203,21749,0,C1310642072,1041142,3910064.59,0
40,TRANSFER,1218566.45,C864159200,0,0,C681979935,2236498.16,3455064.6,0
14,CASH_IN,3809.94,C327799203,18155,21964.94,C273789858,4052534.49,4200476.99,0
39,PAYMENT,6949.56,C1562515587,0,0,M2046308219,0,0,0
11,TRANSFER,983623.35,C1442975485,14734,0,C489416530,1270443.04,2254066.39,0
42,CASH_OUT,258872.71,C1091682325,20738,0,C1150893361,0,258872.71,0
44,CASH_OUT,202138.72,C1030191046,110229,0,C445942008,0,202138.72,0
17,CASH_OUT,433342.13,C1510383335,0,0,C673068808,3914492.19,4251646.64,0
44,CASH_OUT,283679.38,C499292815,0,0,C453306510,4458452.46,4742131.83,0
14,CASH_OUT,190153.46,C984236287,0,0,C906314725,3419924.21,3574326.18,0
34,PAYMENT,892.6,C1346067589,0,0,M637792744,0,0,0
38,TRANSFER,588389.25,C1836829933,0,0,C1521704415,8357858.8,8946248.04,0
46,CASH_IN,130242.73,C706269752,4526603.33,4656846.06,C923910351,8103894.58,7973651.85,0
38,CASH_OUT,189159.37,C868632418,0,0,C1323076810,1206693.12,1395852.49,0
34,CASH_OUT,321453.06,C1201332356,107572,0,C1658504653,449419.7,770872.76,0
16,PAYMENT,22622.73,C1382299449,222894,200271.27,M1536937546,0,0,0
20,CASH_OUT,112096.82,C2067303435,0,0,C1573736523,372476.71,873437.01,0
20,CASH_OUT,78081.96,C1411262936,19413,0,C426660392,21781,0,0
44,CASH_IN,17929.69,C306336880,104406,122335.69,C573296226,662282.14,644352.45,0
13,PAYMENT,2956.74,C903857497,0,0,M945150013,0,0,0
14,PAYMENT,7282,C1514695265,0,0,M503855402,0,0,0
17,PAYMENT,8159.09,C543371117,560754.75,552595.65,M1878273725,0,0,0
38,CASH_OUT,254294.26,C1808556071,0,0,C1043145705,615521.44,869815.7,0
10,CASH_IN,41457.15,C1028854105,902652.16,944109.3,C1582396700,603232.42,3669753,0
45,CASH_IN,78042.17,C2139823065,5385165.72,5463207.89,C481666943,544919.09,466876.92,0
17,CASH_OUT,39045.4,C1162135981,0,0,C263192730,271074.68,310120.07,0
18,PAYMENT,8905.71,C1317528212,510544.08,501638.37,M117529062,0,0,0
12,CASH_OUT,144110.28,C1116348778,0,0,C1524309506,335371,427332.9,0
14,CASH_OUT,707326.23,C128220067,1167,0,C171980631,233379.23,1182093.03,0
22,CASH_OUT,44399.03,C648298908,10129,0,C115532492,255478.97,299877.99,0
19,CASH_OUT,45824.33,C126238633,30287,0,C886891753,131425.43,48601.63,0
17,CASH_IN,143982.18,C2071316110,3876205.89,4020188.07,C505672509,8394849.51,8250867.32,0
9,DEBIT,7587.56,C715720327,271996,264408.44,C966704622,1313478.87,1019805.9,0
18,CASH_OUT,21530.23,C272148716,0,0,C2113036879,3571302.95,3592833.18,0
19,CASH_OUT,110651.48,C1760232909,31753,0,C1508108129,42065.49,152716.96,0
36,PAYMENT,60487.49,C1578736174,213239.86,152752.37,M529449411,0,0,0
34,CASH_IN,549357.23,C111479627,450982.05,1000339.28,C1876630105,4337113.53,3787756.3,0
11,CASH_IN,219779.1,C1220133300,5342444.26,5562223.36,C1187717597,603198.89,383419.79,0
19,CASH_OUT,236091.25,C1803390974,11285,0,C1871636563,155153.43,652756.66,0
19,PAYMENT,10145.09,C1394619316,43205,33059.91,M621376805,0,0,0
39,CASH_IN,560663.52,C1942060427,3015589.07,3576252.58,C660903992,1186813.56,626150.04,0
13,PAYMENT,6406.82,C1725264090,15657,9250.18,M1355345498,0,0,0
40,PAYMENT,28891.41,C1732467482,101040,72148.59,M2025208022,0,0,0
35,PAYMENT,9880.95,C1650192863,0,0,M1212118722,0,0,0
16,PAYMENT,8832,C1870872055,0,0,M1091388685,0,0,0
20,CASH_IN,1352.45,C1203287338,112545,113897.45,C598153642,0,0,0
36,PAYMENT,7687.82,C1861224019,346810.01,339122.19,M823097496,0,0,0
18,CASH_IN,88511.28,C1936552663,1239978.16,1328489.44,C46748390,3508484.55,3419973.27,0
40,TRANSFER,87967.27,C2032680343,0,0,C2099044031,1391317.76,1479285.03,0
10,CASH_OUT,199771.54,C408559518,110954.53,0,C395161358,376,751671.46,0
34,PAYMENT,252.04,C1058206521,99451.31,99199.27,M58800118,0,0,0
11,PAYMENT,334.52,C1943130103,56448.99,56114.47,M1287221417,0,0,0
22,PAYMENT,6970.8,C1595248092,0,0,M856864610,0,0,0
41,CASH_IN,84021.9,C1471704437,27900000,28000000,C779925787,3090651.97,3006630.07,0
46,PAYMENT,5022.84,C2126057046,443,0,M719286515,0,0,0
19,CASH_OUT,97029.44,C484656590,17427,0,C88043597,62245,0,0
9,PAYMENT,3036.96,C37280581,0,0,M1672950013,0,0,0
39,CASH_OUT,297303.59,C1174812346,0,0,C446364279,8260989.56,8558293.15,0
20,TRANSFER,237014.19,C833554101,42007,0,C2070626006,2318166.76,2792063.37,0
36,PAYMENT,24309,C1056679684,404750,380441,M1020085718,0,0,0
19,CASH_OUT,168713.96,C1270357458,1013,0,C1541249299,217571.74,386285.69,0
33,PAYMENT,8121.25,C1552410453,24098,15976.75,M1212216806,0,0,0
6,CASH_IN,348393.24,C38489930,8137690.56,8486083.8,C503195940,932084.39,228783.05,0
33,PAYMENT,10019.08,C1721835733,501,0,M1747540067,0,0,0
34,CASH_OUT,676609.25,C1415917705,103160,0,C241502355,689523.92,1366133.17,0
18,PAYMENT,16689.7,C1663563450,1073,0,M1392815326,0,0,0
42,CASH_OUT,49879.79,C1358875636,0,0,C1615004202,3262428.39,3312308.18,0
17,CASH_OUT,72415.12,C734443943,180851.32,108436.2,C1275238718,0,0,0
15,PAYMENT,8005.14,C137487644,198454,190448.86,M1128357880,0,0,0
8,PAYMENT,22517.68,C1011309041,685254.24,662736.56,M394853221,0,0,0
9,CASH_OUT,186303.71,C799777630,0,0,C814886797,208736.4,395040.12,0
39,PAYMENT,13332.09,C1358781076,10759,0,M1461357297,0,0,0
36,PAYMENT,32073,C400653220,314692,282619,M818580509,0,0,0
16,CASH_OUT,54847.96,C540064719,163572.57,108724.62,C325509484,524256.8,315505.51,0
12,CASH_IN,117474.21,C568650299,4882344.02,4999818.23,C2106061905,3560520.53,4948048.64,0
9,CASH_IN,314389.81,C1903160579,8861028.21,9175418.02,C686592713,3267431.47,2815509.64,0
19,PAYMENT,7863.94,C1889635771,19804.25,11940.3,M644700164,0,0,0
14,CASH_IN,363774.17,C1978575874,6826438.98,7190213.15,C2108012874,1084183.89,940552.22,0
20,CASH_OUT,162608.82,C465186006,0,0,C1529944279,404835.78,567444.6,0
37,PAYMENT,9469.5,C760005491,550329.73,540860.22,M700143947,0,0,0
21,CASH_OUT,207737.42,C710164766,0,0,C1550593006,2938574.11,3146311.53,0
36,PAYMENT,243.01,C1358899726,0,0,M522021201,0,0,0
41,CASH_OUT,290862.37,C801970848,692,0,C153669978,122651.18,413513.55,0
94,PAYMENT,4300.62,C289182565,23629,19328.38,M1554615599,0,0,0
34,CASH_IN,456017.65,C1094590862,294,456311.65,C244018103,434664.85,0,0
39,PAYMENT,2493.28,C172712608,21497.33,19004.05,M1568746526,0,0,0
43,CASH_OUT,275009.62,C9833524,159727,0,C1977344890,766166.68,1041176.29,0
41,PAYMENT,8355.74,C1312933622,0,0,M636968418,0,0,0
46,PAYMENT,9871.88,C2133740154,123673,113801.12,M117816595,0,0,0
33,CASH_OUT,135460.65,C833599387,90816,0,C697820002,0,135460.65,0
43,PAYMENT,5008.16,C1335102539,4877.83,0,M2004594273,0,0,0
20,PAYMENT,2640.28,C1111311611,0,0,M1652941222,0,0,0
12,PAYMENT,67436.08,C1216319286,0,0,M13750837,0,0,0
14,PAYMENT,14069.13,C187133125,0,0,M1847869460,0,0,0
37,CASH_OUT,80800.23,C994860498,0,0,C462768755,15400000,15500000,0
40,CASH_OUT,209969.22,C242625151,0,0,C824284380,1229326.32,1439295.54,0
13,PAYMENT,9199.54,C1242218583,0,0,M1835968506,0,0,0
34,PAYMENT,117.03,C795717772,0,0,M1472628053,0,0,0
22,PAYMENT,12688.68,C840068482,17429,4740.32,M1836009232,0,0,0
14,PAYMENT,12356.06,C1194758929,5278,0,M1713312149,0,0,0
35,CASH_OUT,145135.2,C1757663086,2594120.78,2448985.58,C527014699,10578.16,155713.35,0
38,CASH_OUT,446065.65,C1351140446,13648,0,C2134480376,0,446065.65,0
19,CASH_IN,110471.47,C441954662,2477164.27,2587635.74,C323893307,4104895.42,3994423.95,0
16,CASH_OUT,381215.69,C612754610,16210,0,C1211363948,48573.73,429789.42,0
35,CASH_OUT,3330.95,C814810413,443519,440188.05,C1625001118,0,3330.95,0
18,PAYMENT,12302.45,C515032391,16255,3952.55,M64941599,0,0,0
11,PAYMENT,2509.09,C535840042,4937,2427.91,M343122247,0,0,0
38,TRANSFER,429509.74,C481586701,0,0,C1302759772,1005617.77,1435127.51,0
44,CASH_IN,55394.02,C727562886,5476855.76,5532249.77,C91428711,181486.4,126092.38,0
43,PAYMENT,1149.16,C362432471,1514.36,365.2,M1549980408,0,0,0
19,PAYMENT,8389.4,C2037132816,0,0,M768007381,0,0,0
13,PAYMENT,6303.09,C1709999082,0,0,M253214635,0,0,0
15,PAYMENT,27201.68,C876093354,131738.01,104536.33,M1752147820,0,0,0
39,CASH_OUT,270836.39,C280075980,35055,0,C953811606,1753,28142.98,0
36,CASH_OUT,2102.4,C919535351,195,0,C543921682,0,2102.4,0
22,PAYMENT,7360.86,C1325546386,18388,11027.14,M379341785,0,0,0
36,CASH_OUT,23123.34,C586586269,0,0,C52799433,4569816.45,4592939.79,0
43,CASH_OUT,183082.62,C380790711,106536,0,C95256798,823331.15,1177047.82,0
41,CASH_OUT,117091.64,C1721403202,0,0,C342826376,294180.65,411272.29,0
18,PAYMENT,7256.91,C1716165733,658211,650954.09,M487911087,0,0,0
8,CASH_OUT,2394.08,C709769721,0,0,C1682264452,16195.29,0,0
14,CASH_IN,121157.51,C1903702291,6263673.85,6384831.36,C1787093437,2212179.03,3007866.28,0
44,CASH_OUT,243088.9,C696502359,0,0,C551505628,3734301.19,3977390.09,0
12,CASH_OUT,411399.02,C1687737347,20306,0,C2141828226,3087593.68,3498992.7,0
37,CASH_OUT,101864.97,C122245630,0,0,C1731454067,1219354.22,1321219.19,0
38,CASH_OUT,163883.71,C1119526309,556226,392342.29,C1122424369,59341.69,223225.4,0
11,PAYMENT,11593.29,C2084289292,2947.69,0,M191592416,0,0,0
16,PAYMENT,5123.4,C1709346574,0,0,M153031363,0,0,0
47,PAYMENT,2474.08,C1313499960,80934,78459.92,M1811752519,0,0,0
35,PAYMENT,9119.19,C191610701,15887,6767.81,M301645516,0,0,0
37,TRANSFER,1073531.81,C2144543280,29460,0,C1649898712,0,1073531.81,0
18,PAYMENT,11719.87,C1022529838,151,0,M1031952604,0,0,0
16,CASH_OUT,323052.89,C2036894314,153124,0,C1136387950,0,353263.43,0
18,PAYMENT,71248.48,C383906251,0,0,M867494977,0,0,0
14,CASH_OUT,79606.53,C278785571,0,0,C1628894523,358487.4,260418.04,0
19,TRANSFER,370354.7,C989408065,0,0,C1263198869,436990.96,807345.66,0
34,PAYMENT,7870.14,C633262007,15010,7139.86,M86939257,0,0,0
19,PAYMENT,11178.1,C927346639,0,0,M1028290823,0,0,0
13,PAYMENT,12158.82,C1379816524,0,0,M968657808,0,0,0
12,PAYMENT,20230.1,C397907566,90449.77,70219.67,M698798530,0,0,0
33,PAYMENT,11760.42,C1702910931,18177.89,6417.47,M1661870136,0,0,0
13,CASH_OUT,100604.55,C1067209610,61764,0,C728885526,889454.3,990058.85,0
38,CASH_OUT,24099.61,C353046161,0,0,C1956420447,84902.57,109002.18,0
38,CASH_IN,108668.83,C2062639558,6672356.18,6781025.01,C1435498611,721835.19,613166.36,0
21,PAYMENT,3343.27,C2065893051,0,0,M135169710,0,0,0
34,CASH_OUT,67976.74,C1248366207,0,0,C681115143,1035378.2,1361836.15,0
10,CASH_OUT,190544.43,C469537014,0,0,C1298177219,5774932.07,5970749.6,0
14,PAYMENT,12751.6,C740571684,53072,40320.4,M247888049,0,0,0
20,PAYMENT,5845.06,C143705368,32656.95,26811.9,M1131912120,0,0,0
16,PAYMENT,31474.37,C1894628720,431061.27,399586.89,M1184163066,0,0,0
19,CASH_OUT,124980.11,C251746749,49514,0,C1712503120,0,124980.11,0
35,CASH_OUT,418723.5,C1200702729,0,0,C1282546529,1109920.38,1528643.88,0
47,CASH_OUT,122593.23,C1148340242,0,0,C1988418586,829040.32,951633.55,0
35,PAYMENT,20223.63,C1281662978,137026.74,116803.11,M25500091,0,0,0
36,CASH_OUT,199119.71,C1543334928,21002,0,C1572673709,0,199119.71,0
35,CASH_OUT,49126.45,C213715518,0,0,C509933653,1780915.33,1830041.78,0
37,PAYMENT,25828.55,C919749720,108388,82559.45,M576341881,0,0,0
20,PAYMENT,228.15,C634270371,12394,12165.85,M2054911136,0,0,0
2,CASH_IN,168258.14,C1594065480,242984.75,411242.89,C1870252780,7515467.71,7416184.79,0
22,PAYMENT,6567.55,C1911410941,14835,8267.45,M2123618808,0,0,0
33,PAYMENT,7124.05,C1198964849,367507,360382.95,M1775984423,0,0,0
16,PAYMENT,297.24,C298785879,591,293.76,M33040018,0,0,0
14,CASH_OUT,302527.92,C348744961,0,0,C185805228,9019582.57,9142622.59,0
12,CASH_OUT,31934.8,C348081783,0,0,C2000661224,77608.73,109543.54,0
37,PAYMENT,14345.82,C935257013,20438.33,6092.51,M240316649,0,0,0
13,CASH_IN,183692.91,C709101195,1427225.59,1610918.5,C1429167598,1939076.55,1722751.59,0
41,CASH_OUT,332924.99,C1315707101,31454,0,C903140693,0,332924.99,0
38,CASH_OUT,69632.14,C795443869,0,0,C1566048919,3470412.02,3540044.16,0
37,PAYMENT,1372.47,C1852028507,11702.71,10330.24,M161343809,0,0,0
14,CASH_IN,155168.87,C1247909774,104925,260093.87,C463113693,0,189846.02,0
15,CASH_IN,168257.81,C1789830317,3814674.71,3982932.52,C1035383700,639853.75,471595.94,0
37,PAYMENT,4994.8,C423708443,184737.11,179742.31,M1501394896,0,0,0
22,CASH_IN,37095.14,C1182696870,10774,47869.14,C280151589,0,0,0
41,TRANSFER,222645.39,C1042930279,338,0,C572009224,211055.92,433701.3,0
11,CASH_IN,87906.8,C1158990106,3234.82,91141.62,C801357928,0,0,0
40,PAYMENT,10695.13,C172026470,264275.68,253580.55,M1183615067,0,0,0
17,PAYMENT,15283.58,C1036371850,50902.43,35618.85,M1829267831,0,0,0
18,CASH_OUT,352097.34,C501935047,0,0,C1232088827,3047685.05,3399782.38,0
13,CASH_OUT,148656.41,C771332058,0,0,C1156317584,632525.06,781181.47,0
33,CASH_OUT,108690.14,C135415415,0,0,C2136310491,1262295.38,1370985.53,0
17,PAYMENT,20575.92,C961108339,51029,30453.08,M1955049727,0,0,0
38,PAYMENT,28073.89,C1352412886,20930,0,M1537269330,0,0,0
10,PAYMENT,26636.78,C1624698880,51158,24521.22,M718456909,0,0,0
11,CASH_OUT,29799.51,C757986864,0,0,C1156584815,660636.13,690435.63,0
15,TRANSFER,533668.89,C1485823901,206654,0,C1751190223,164209.56,697878.46,0
42,CASH_IN,289364.73,C465532127,5008931.5,5298296.23,C369453853,10200000,9906895.24,0
18,PAYMENT,10460.42,C965644237,0,0,M1664070218,0,0,0
37,CASH_IN,7218.05,C579762526,2824524.24,2831742.29,C592088095,1722573.04,1715354.99,0
40,CASH_IN,88173.93,C1457766693,7964185.73,8052359.66,C1252823752,1445035.09,1356861.15,0
12,PAYMENT,8353.19,C1486007915,0,0,M1297099374,0,0,0
42,CASH_IN,128591.34,C915856143,670848.35,799439.7,C700743439,2165686.78,2037095.44,0
14,CASH_OUT,30324.95,C1461565736,60056,29731.05,C256957056,71634.65,68400.95,0
15,PAYMENT,19570.23,C328477064,507688,488117.77,M1490712961,0,0,0
94,CASH_IN,114254.01,C1874871038,9687481.41,9801735.43,C308244960,4203786.09,4089532.07,0
21,CASH_IN,194900.63,C2137947167,2606976.66,2801877.29,C208704707,615848.38,470661.19,0
15,CASH_IN,105866.28,C446026180,4243,110109.28,C50466192,737004.41,631138.13,0
39,CASH_IN,684271.52,C802240029,3373727.15,4057998.67,C470241089,3921572.09,3237300.57,0
15,CASH_OUT,84147.82,C364785,0,0,C1407010141,5917151.51,6001299.33,0
36,CASH_IN,313620.01,C411608854,22274,335894.01,C883183000,278015.51,0,0
47,PAYMENT,1462.8,C754804892,27356,25893.2,M828241381,0,0,0
13,CASH_IN,117173.95,C317045823,8782358.9,8899532.85,C588516338,815345.91,698171.97,0
14,CASH_IN,44840.58,C105303405,82842,127682.58,C732929122,6378375.99,7144044.32,0
37,TRANSFER,656760.55,C1802159968,0,0,C67362166,1803486.46,2460247.01,0
18,PAYMENT,2263.03,C2124771275,277105.39,274842.37,M2091081820,0,0,0
33,PAYMENT,5374.36,C252860201,0,0,M27766739,0,0,0
12,CASH_OUT,418981.16,C2061090402,31384,0,C1010737727,303992.51,722973.67,0
14,PAYMENT,7654.51,C1426070668,121850.72,114196.21,M55617919,0,0,0
41,CASH_OUT,262362.62,C2063889150,23917,0,C580982163,1260675.45,1523038.08,0
40,PAYMENT,2450.81,C715253438,445523.95,443073.14,M606984221,0,0,0
36,PAYMENT,32745.63,C38355153,111569.49,78823.86,M2017784435,0,0,0
